1015.86	49.9482	35.554
1032.29	50.9565	35.0996
1048.99	51.7078	34.7124
1065.96	52.3732	34.4027
1083.2	53.0112	34.0952
1100.72	53.6216	33.7902
1118.52	54.2104	33.4874
1136.61	54.7824	33.1867
1155	55.3425	32.8883
1173.68	55.8951	32.5921
1192.66	56.4454	32.2981
1211.95	57.002	32.0062
1231.55	57.5883	31.7162
1251.47	58.2024	31.3633
1271.72	58.8217	30.943
1292.29	59.3575	30.4415
1313.19	59.8269	29.9474
1334.43	60.2549	29.461
1356.01	60.6504	28.9817
1377.94	61.0183	28.5094
1400.23	61.3626	28.0444
1422.88	61.6859	27.5864
1445.89	61.9903	27.1348
1469.28	62.2784	26.6891
1493.04	62.5522	26.2487
1517.19	62.808	25.8066
1541.73	63.0449	25.3706
1566.67	63.265	24.9417
1592.01	63.4701	24.5191
1617.76	63.6613	24.1032
1643.92	63.8395	23.6936
1670.51	64.0053	23.2902
1697.53	64.1594	22.8933
1724.99	64.3104	22.5029
1752.89	64.4491	22.104
1781.24	64.5696	21.7068
1810.05	64.6727	21.3127
1839.32	64.7585	20.925
1869.07	64.8298	20.544
1899.3	64.887	20.1696
1930.02	64.9307	19.8017
1961.24	64.9614	19.44
1992.96	64.9752	19.0837
2025.2	64.9885	18.7442
2057.95	64.9902	18.3904
2091.24	64.9704	18.0409
2125.06	64.933	17.6952
2159.43	64.8778	17.3543
2194.36	64.8048	17.0176
2229.85	64.7122	16.6848
2265.92	64.5989	16.3565
2302.57	64.4642	16.0332
2339.81	64.3066	15.714
2377.66	64.1236	15.3986
2416.11	63.9123	15.0873
2455.19	63.6705	14.7807
2494.9	63.3941	14.4777
2535.26	63.0783	14.1794
2576.26	62.7184	13.8857
2617.93	62.307	13.596
2660.27	61.835	13.3107
2703.3	61.2902	13.0294
2747.03	60.6561	12.7523
2791.46	59.9093	12.4794
2836.61	59.0157	12.2108
2882.49	57.9218	11.9461
2929.11	56.5362	11.6854
2976.48	54.6827	11.4288
3024.63	51.9383	11.1763
3073.55	46.6276	10.9277
3104.8	16.196	10.7738
3105	16.1974	27.2762
3123.26	43.3843	27.016
3173.78	49.0242	26.3167
3225.11	48.2405	25.6368
3248.3	29.9784	25.3389
3248.5	29.989	36.523
3277.27	51.3536	36.0381
3330.28	56.729	35.1722
3384.15	59.7922	34.3284
3438.88	61.981	33.505
3494.5	63.6549	32.704
3551.02	64.958	31.9228
3608.46	65.9457	31.1615
3666.82	66.6031	30.4195
3726.13	66.75	29.6946
3786.4	64.0895	28.9895
3791.7	58.3484	28.9288
3791.9	58.3579	33.549
3847.64	68.4614	32.8159
3909.87	70.3455	32.0283
3973.11	71.656	31.2592
4037.38	72.6958	30.5114
4102.68	73.559	29.781
4169.03	74.2847	29.0689
4236.46	74.8927	28.3754
4304.98	75.3823	27.6967
4374.62	75.7272	27.0372
4445.37	76.0083	26.3919
4489.4	73.4397	26.0032
4489.6	73.4472	27.5684
4517.27	76.0202	27.3223
4590.33	77.0475	26.6901
4664.58	77.6398	26.0751
4740.03	78.0128	25.4745
4816.69	77.5927	24.8874
4821.9	76.2492	24.8483
4822.1	76.2506	25.9373
4894.6	78.979	25.3852
4973.77	79.6603	24.8047
5054.21	80.1946	24.2344
5135.96	80.6516	23.6752
5219.03	81.0556	23.1268
5303.44	81.4183	22.5894
5389.22	81.7465	22.0623
5476.39	82.0451	21.546
5564.97	82.3178	21.0404
5654.98	82.5674	20.5453
5746.44	82.7959	20.0601
5839.39	83.0051	19.5851
5933.83	83.1966	19.1202
6029.81	83.372	18.6652
6127.33	83.532	18.2198
6226.44	83.6781	17.7842
