1015.86	45.283	16.017
1032.29	45.3414	15.7633
1048.99	45.3852	15.51
1065.96	45.4114	15.2568
1083.2	45.4218	15.0076
1100.72	45.4174	14.7623
1118.52	45.3986	14.5209
1136.61	45.3655	14.2833
1155	45.3179	14.0494
1173.68	45.2555	13.8193
1192.66	45.1779	13.5924
1211.95	45.0845	13.3693
1231.55	44.9767	13.1499
1251.47	44.8529	12.9282
1271.72	44.7095	12.7043
1292.29	44.5375	12.4769
1313.19	44.3361	12.2532
1334.43	44.1049	12.0334
1356.01	43.8418	11.8176
1377.94	43.5436	11.6053
1400.23	43.2061	11.3968
1422.88	42.8246	11.1921
1445.89	42.3922	10.9904
1469.28	41.9004	10.7918
1493.04	41.3389	10.5961
1517.19	40.6902	10.3998
1541.73	39.933	10.2065
1566.67	39.0388	10.0168
1592.01	37.9653	9.83048
1617.76	36.6451	9.64752
1643.92	34.9623	9.46783
1670.51	32.6905	9.29154
1697.53	29.2697	9.1183
1724.99	22.0968	8.94782
1735	4.24359	8.8871
1735.2	4.15165	19.7275
1752.89	19.0016	23.0041
1781.24	20.1406	29.3353
1810.05	26.401	37.4091
1839.32	33.82	38.2464
1869.07	38.0706	37.3684
1899.3	41.041	36.5105
1930.02	43.3374	35.6714
1961.24	45.1885	34.8515
1992.96	46.7053	34.0503
2025.2	47.9578	33.275
2057.95	48.9736	32.5099
2091.24	49.746	31.7623
2125.06	50.2181	31.0313
2159.43	50.1454	30.3178
2193.9	41.8841	29.6298
2194.1	41.8914	34.5927
2194.36	43.9311	34.5862
2229.85	52.0931	33.7286
2265.92	53.9219	32.8926
2302.57	55.1844	32.0767
2339.81	56.1508	31.2817
2377.66	56.8921	30.5072
2416.11	57.3862	29.7511
2455.19	57.283	29.0142
2468.6	54.4774	28.7682
2468.8	54.481	30.7128
2494.9	58.3585	30.2252
2535.26	59.5054	29.4962
2576.26	60.2863	28.7842
2617.93	60.8784	28.0897
2660.27	61.2837	27.4133
2703.3	60.9856	26.7526
2707.9	59.8129	26.6835
2708.1	59.8221	27.756
2747.03	62.2261	27.2313
2791.46	62.9476	26.6532
2836.61	63.5314	26.0836
2882.49	64.0434	25.5214
2929.11	64.5045	24.968
2976.48	64.926	24.4237
3024.63	65.3131	23.8872
3073.55	65.6705	23.3605
3123.26	66.0014	22.8422
3173.78	66.308	22.333
3225.11	66.5922	21.8327
3277.27	66.8559	21.3416
3330.28	67.1003	20.8592
3384.15	67.3272	20.3867
3438.88	67.5376	19.9224
3494.5	67.7322	19.4673
3551.02	67.9126	19.0213
