1015.86	51.7871	26.6483
1032.29	52.2509	26.2064
1048.99	52.6318	25.7701
1065.96	52.9733	25.3402
1083.2	53.2848	24.9165
1100.72	53.5706	24.4998
1118.52	53.8348	24.0898
1136.61	54.0793	23.6859
1155	54.3055	23.2886
1173.68	54.5151	22.8976
1192.66	54.7091	22.5126
1211.95	54.888	22.1336
1231.55	55.0528	21.7607
1251.47	55.2039	21.3936
1271.72	55.3419	21.0325
1292.29	55.4674	20.677
1313.19	55.5807	20.3271
1334.43	55.6819	19.9828
1356.01	55.7714	19.644
1377.94	55.8494	19.3102
1400.23	55.9158	18.9821
1422.88	55.9717	18.6594
1445.89	56.0172	18.3412
1469.28	56.0524	18.0271
1493.04	56.0781	17.7164
1517.19	56.0915	17.4018
1541.73	56.0865	17.0916
1566.67	56.0662	16.7867
1592.01	56.0312	16.4868
1617.76	55.9809	16.192
1643.92	55.9156	15.9023
1670.51	55.8349	15.6177
1697.53	55.7384	15.3379
1724.99	55.6305	15.0625
1752.89	55.5052	14.7797
1781.24	55.3505	14.4978
1810.05	55.169	14.2176
1839.32	54.9571	13.9426
1869.07	54.7146	13.673
1899.3	54.4389	13.4088
1930.02	54.1264	13.1494
1961.24	53.7719	12.8948
1992.96	53.3683	12.645
2025.2	52.9154	12.4076
2057.95	52.4022	12.1587
2091.24	51.7986	11.9122
2125.06	51.0927	11.6688
2159.43	50.256	11.429
2194.36	49.2467	11.192
2229.85	47.9971	10.9583
2265.92	46.3885	10.7275
2302.57	44.1789	10.5001
2339.81	40.7209	10.2756
2377.66	32.2804	10.0544
2389.2	6.21254	9.98852
2389.4	6.21245	27.087
2416.11	35.9075	26.6392
2455.19	38.2467	26.006
2485	19.5355	25.5397
2485.2	19.5618	37.3682
2494.9	37.1323	37.1569
2535.26	45.3925	36.2991
2576.26	49.2219	35.4615
2617.93	51.8694	34.6441
2660.27	53.8871	33.8466
2703.3	55.4864	33.0684
2747.03	56.7668	32.3086
2791.46	57.7734	31.5684
2836.61	58.505	30.8453
2882.49	58.8741	30.1398
2929.11	58.4015	29.4506
2956.5	50.7116	29.0581
2956.7	50.7162	33.6655
2976.48	58.8603	33.3492
3024.63	61.466	32.6002
3073.55	62.9593	31.8677
3123.26	64.0906	31.1518
3173.78	65.0109	30.4543
3225.11	65.7745	29.7718
3277.27	66.3968	29.107
3330.28	66.8588	28.4563
3384.15	66.9995	27.8221
3415.6	64.4586	27.4628
3415.8	64.4611	29.0411
3438.88	67.4463	28.7615
3494.5	68.5738	28.1061
3551.02	69.2768	27.4677
3608.46	69.7929	26.8441
3666.82	70.08	26.2344
3704	68.6135	25.8581
3704.2	68.615	26.8044
3726.13	70.4213	26.5959
3786.4	71.287	26.0374
3847.64	71.8933	25.4847
3909.87	72.4094	24.9406
3973.11	72.8708	24.4042
4037.38	73.29	23.8741
4102.68	73.6726	23.3509
4169.03	74.0245	22.8368
4236.46	74.3506	22.3311
4304.98	74.6528	21.8323
4374.62	74.9313	21.3413
4445.37	75.1893	20.8595
4517.27	75.4286	20.3855
4590.33	75.6503	19.9198
4664.58	75.8549	19.4621
4740.03	76.044	19.0128
4816.69	76.2183	18.5718
4894.6	76.3788	18.1391
4973.77	76.5261	17.7143
5054.21	76.6609	17.298
5135.96	76.7841	16.8898
5219.03	76.8962	16.4898
5303.44	76.9979	16.0979
5389.22	77.0896	15.7138
5476.39	77.1716	15.3376
5564.97	77.2448	14.9696
5654.98	77.3096	14.6092
5746.44	77.3661	14.2564
5839.39	77.4149	13.9112
5933.83	77.4563	13.5736
6029.81	77.4908	13.2434
6127.33	77.5186	12.9206
6226.44	77.54	12.6048
6327.15	77.5553	12.2964
6429.48	77.565	11.9949
6533.48	77.569	11.7
6639.15	77.5675	11.4121
6746.54	77.561	11.1309
6855.65	77.5496	10.8563
6966.54	77.5335	10.5881
7079.22	77.5128	10.326
7193.72	77.4874	10.0702
7310.07	77.4579	9.82072
7428.31	77.4243	9.57694
7548.45	77.3862	9.33922
7670.54	77.3443	9.10735
7794.61	77.2986	8.88107
7920.68	77.2489	8.66026
8048.79	77.1952	8.44462
8178.98	77.1374	8.23456
8311.26	77.0759	8.02967
8445.69	77.0103	7.82977
8582.29	76.9405	7.63486
8721.11	76.8665	7.44478
8862.16	76.7882	7.25975
9005.5	76.7055	7.07902
9151.16	76.6178	6.90326
9299.17	76.5254	6.73167
9449.58	76.4274	6.56427
9602.42	76.3237	6.40131
9757.73	76.2141	6.24246
9915.55	76.0991	6.08778
10075.9	75.9771	5.93012
10238.9	75.8404	5.77671
10404.5	75.6919	5.62747
10572.8	75.5296	5.48228
10743.8	75.3517	5.34106
10917.6	75.1552	5.20372
11094.2	74.9362	5.07016
11273.6	74.689	4.94029
11455.9	74.4056	4.81403
11641.2	74.0733	4.69128
11829.5	73.6713	4.57196
12020.8	73.1616	4.456
12215.3	72.4622	4.34329
12412.8	71.3355	4.23377
12613.6	68.0599	4.12734
12657.4	56.2604	4.10472
12657.6	56.261	10.2136
12817.6	70.6878	9.98918
13025	72.2894	9.70969
13235.6	73.0984	9.43803
13449.7	73.5876	9.17398
13667.2	73.8811	8.91731
13888.3	74.0185	8.66783
14112.9	73.9944	8.42533
14341.2	73.7373	8.18962
14573.1	72.8677	7.9605
14697.8	65.829	7.8415
14698	65.8291	10.9738
14808.9	72.8684	10.8572
15048.4	73.9928	10.6124
15291.8	73.9654	10.373
15346.6	71.1617	10.3204
15346.8	71.1623	11.7869
15539.1	75.127	11.5714
15790.4	75.9626	11.2996
16045.8	76.5449	11.0325
16305.4	77.0086	10.7702
16569.1	77.3971	10.5127
16837.1	77.732	10.2599
17109.4	78.0253	10.0119
17386.1	78.2854	9.76875
17667.4	78.5178	9.5303
17953.1	78.7266	9.29659
18243.5	78.9152	9.06757
